Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,Cum_Ah,Cum_Wh,Volt_roll_mean_5,Volt_roll_std_5,Curr_roll_mean_5,Curr_roll_std_5,Temp_roll_mean_5,Temp_roll_std_5,Volt_roll_mean_10,Volt_roll_std_10,Curr_roll_mean_10,Curr_roll_std_10,Temp_roll_mean_10,Temp_roll_std_10,Delta_Voltage,Delta_Current,Delta_Temp,Delta_Ah,Temp_range_10
6,CHA,6868.017,8668.128,0,0,Recovas_Capacity_Check,4.10267,1.66994,3.18593,0.0,12.03403,6.85121,26.2,11056.217089818692,40636.177768968715,4.102442,0.00017711558792442468,1.669958,4.0249224599595114e-05,26.2,0.0,4.1021209999999995,0.00037524662403550657,1.6699669999999998,4.3474131186886736e-05,26.2,0.0,0.00011999999999989797,0.0,0.0,0.00041000000000002146,0.0
6,CHA,6869.008,8669.119,0,0,Recovas_Capacity_Check,4.10278,1.66994,3.18642,0.0,12.03605,6.85139,26.2,11059.403509818692,40648.21381896872,4.102554,0.00017868948338347758,1.6699579999999998,4.0249224599595114e-05,26.2,0.0,4.102244000000001,0.0003688179707260621,1.6699670000000002,4.3474131186886736e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004900000000001015,0.0
6,CHA,6870.021,8670.132,0,0,Recovas_Capacity_Check,4.103,1.67003,3.18689,0.0,12.03797,6.85213,26.2,11062.590399818693,40660.251788968715,4.102688000000001,0.00021603224633154176,1.669958,4.0249224599595114e-05,26.2,0.0,4.102365999999999,0.00039883723495760603,1.6699670000000002,4.3474131186886736e-05,26.2,0.0,0.0002199999999996649,8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6871.118,8671.229,0,0,Recovas_Capacity_Check,4.103,1.66994,3.18737,0.0,12.03992,6.85195,26.2,11065.777769818693,40672.29170896872,4.1028,0.00019987478940815143,1.6699579999999998,4.0249224599595114e-05,26.2,0.0,4.102487999999999,0.00038605702802978474,1.6699579999999998,3.794733300854389e-05,26.2,0.0,0.0,-8.999999999992347e-05,0.0,0.00048000000000003595,0.0
6,CHA,6872.011,8672.122,0,0,Recovas_Capacity_Check,4.10322,1.66994,3.18782,0.0,12.04176,6.85213,26.2,11068.965589818692,40684.33346896872,4.102933999999999,0.00021442931568284844,1.669958,4.0249224599595114e-05,26.2,0.0,4.102621,0.0003862483743447105,1.669958,3.794733300854389e-05,26.2,0.0,0.0002200000000005531,0.0,0.0,0.0004499999999998394,0.0
6,CHA,6873.022,8673.133,0,0,Recovas_Capacity_Check,4.10333,1.66994,3.18829,0.0,12.04369,6.85232,26.2,11072.153879818692,40696.37715896872,4.103066,0.0002144293156441316,1.6699579999999998,4.0249224599595114e-05,26.2,0.0,4.102753999999999,0.00037754179463850166,1.669958,3.794733300854389e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6874.002,8674.113,0,0,Recovas_Capacity_Check,4.10344,1.66994,3.18874,0.0,12.04554,6.85251,26.2,11075.342619818692,40708.422698968716,4.103198,0.00019677380768593888,1.669958,4.0249224599595114e-05,26.2,0.0,4.102876,0.00038288963603018644,1.669958,3.794733300854389e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004500000000002835,0.0
6,CHA,6875.014,8675.125,0,0,Recovas_Capacity_Check,4.10356,1.66994,3.18921,0.0,12.04748,6.85269,26.2,11078.531829818692,40720.47017896872,4.1033100000000005,0.00021447594591749518,1.66994,0.0,26.2,0.0,4.102999,0.0003855573542202962,1.6699489999999997,2.846050039033473e-05,26.2,0.0,0.00011999999999989797,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6876.026,8676.137,0,0,Recovas_Capacity_Check,4.10367,1.66994,3.1897,0.0,12.04948,6.85288,26.2,11081.721529818693,40732.51965896872,4.1034440000000005,0.0001786894830716456,1.66994,0.0,26.2,0.0,4.103122,0.00038360284158731316,1.6699490000000001,2.846050039033473e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004900000000001015,0.0
6,CHA,6877.0,8677.111,0,0,Recovas_Capacity_Check,4.10378,1.67003,3.19013,0.0,12.05126,6.85343,26.2,11084.911659818694,40744.57091896872,4.103556,0.00017868948303267676,1.669958,4.0249224599595114e-05,26.2,0.0,4.103244999999999,0.0003769542059999738,1.669958,3.794733300849156e-05,26.2,0.0,0.00011000000000027654,8.999999999992347e-05,0.0,0.0004299999999997084,0.0
6,CHA,6878.016,8678.127,0,0,Recovas_Capacity_Check,4.10389,1.67003,3.19062,0.0,12.05327,6.85362,26.2,11088.102279818693,40756.624188968715,4.103668000000001,0.00017711558749124447,1.6699759999999997,4.929503099583937e-05,26.2,0.0,4.103367,0.00036748548889143533,1.6699669999999998,4.347413118679253e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.0004900000000001015,0.0
6,CHA,6879.028,8679.139,0,0,Recovas_Capacity_Check,4.104,1.66994,3.19109,0.0,12.0552,6.85343,26.2,11091.293369818693,40768.67938896872,4.10378,0.00017392507386310003,1.6699760000000001,4.929503099583937e-05,26.2,0.0,4.103489,0.0003531902636499957,1.6699669999999998,4.347413118679253e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6880.002,8680.113,0,0,Recovas_Capacity_Check,4.10422,1.67003,3.19152,0.0,12.05697,6.85417,26.2,11094.484889818694,40780.736358968716,4.103911999999999,0.00021158906233958888,1.6699939999999998,4.929503099595085e-05,26.2,0.0,4.103610999999999,0.0003755130211022324,1.6699670000000002,4.347413118679253e-05,26.2,0.0,0.0002199999999996649,8.999999999992347e-05,0.0,0.0004300000000001525,0.0
6,CHA,6881.018,8681.129,0,0,Recovas_Capacity_Check,4.10433,1.67003,3.19201,0.0,12.05899,6.85436,26.2,11097.676899818694,40792.79534896871,4.104044,0.0002281007042630669,1.6700119999999998,4.024922460002025e-05,26.2,0.0,4.103744000000001,0.0003705611752297253,1.6699759999999997,4.647580104137821e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004899999999996574,0.0
6,CHA,6882.029,8682.14,0,0,Recovas_Capacity_Check,4.10445,1.67003,3.19248,0.0,12.06091,6.85454,26.2,11100.869379818694,40804.85625896871,4.104178,0.00023101933094145515,1.6700119999999998,4.024922460002025e-05,26.2,0.0,4.103867,0.0003812858742919891,1.6699849999999998,4.743416577139411e-05,26.2,0.0,0.00011999999999989797,0.0,0.0,0.00047000000000041453,0.0
6,CHA,6883.006,8683.117,0,0,Recovas_Capacity_Check,4.10456,1.67003,3.19292,0.0,12.06269,6.85473,26.2,11104.062299818694,40816.91894896871,4.104312,0.0002160322458613477,1.6700119999999998,4.024922460002025e-05,26.2,0.0,4.1039900000000005,0.0003871549017489437,1.6699940000000002,4.6475801041161894e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004399999999997739,0.0
6,CHA,6884.02,8684.131,0,0,Recovas_Capacity_Check,4.10467,1.67003,3.19341,0.0,12.0647,6.85492,26.2,11107.255709818694,40828.983648968715,4.104446,0.0001786894827210256,1.67003,0.0,26.2,0.0,4.104113,0.00038838844553939534,1.670003,4.3474131186367193e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.0004900000000001015,0.0
6,CHA,6885.028,8685.139,0,0,Recovas_Capacity_Check,4.10478,1.66994,3.19384,0.0,12.06648,6.85473,26.2,11110.449549818693,40841.050128968716,4.104558,0.0001771155871768239,1.6700119999999998,4.024922459990853e-05,26.2,0.0,4.104235,0.0003869898450831815,1.670003,4.3474131186367193e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.0004299999999997084,0.0
6,CHA,6886.008,8686.119,0,0,Recovas_Capacity_Check,4.10489,1.67003,3.19431,0.0,12.06841,6.85529,26.2,11113.643859818694,40853.118538968716,4.1046700000000005,0.00017392507354291168,1.6700119999999998,4.024922459990853e-05,26.2,0.0,4.104357,0.0003813441522210239,1.6700119999999998,3.794733300775559e-05,26.2,0.0,0.00011000000000027654,8.999999999992347e-05,0.0,0.00047000000000041453,0.0
6,CHA,6887.022,8687.133,0,0,Recovas_Capacity_Check,4.105,1.66994,3.19478,0.0,12.07034,6.85511,26.2,11116.838639818694,40865.188878968715,4.10478,0.0001739250735035903,1.6699939999999998,4.9295030995689876e-05,26.2,0.0,4.1044789999999995,0.00037125766165248806,1.670003,4.3474131186324354e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6888.105,8688.216,0,0,Recovas_Capacity_Check,4.10511,1.66994,3.19519,0.0,12.07204,6.85529,26.2,11120.033829818694,40877.260918968714,4.10489,0.0001739250734645849,1.6699760000000001,4.929503099539597e-05,26.2,0.0,4.104601000000001,0.0003563534858883629,1.6699939999999998,4.647580104107643e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.00041000000000002146,0.0
6,CHA,6889.01,8689.121,0,0,Recovas_Capacity_Check,4.10522,1.66994,3.1957,0.0,12.07412,6.85548,26.2,11123.229529818695,40889.33503896871,4.105,0.00017392507342571992,1.6699579999999998,4.024922459884415e-05,26.2,0.0,4.104723,0.0003359911146750339,1.6699939999999998,4.647580104107643e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0005099999999997884,0.0
6,CHA,6890.022,8690.133,0,0,Recovas_Capacity_Check,4.10545,1.66994,3.19617,0.0,12.07605,6.85585,26.2,11126.425699818694,40901.411088968714,4.1051340000000005,0.00021524388760121358,1.669958,4.024922459884415e-05,26.2,0.0,4.104846,0.0003559401108158679,1.669985,4.74341657712659e-05,26.2,0.0,0.0002300000000001745,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6891.09,8691.201,0,0,Recovas_Capacity_Check,4.10556,1.66994,3.19662,0.0,12.07791,6.85603,26.2,11129.622319818694,40913.488998968714,4.105268,0.0002331736072825169,1.66994,0.0,26.2,0.0,4.104969,0.0003700585933352824,1.6699759999999997,4.6475801041201975e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.0004499999999998394,0.0
6,CHA,6892.011,8692.122,0,0,Recovas_Capacity_Check,4.10567,1.66994,3.19709,0.0,12.07984,6.85622,26.2,11132.819409818694,40925.56883896871,4.105402,0.0002331736072472024,1.66994,0.0,26.2,0.0,4.105091,0.0003808893485621964,1.6699669999999998,4.3474131186555614e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.00047000000000041453,0.0
6,CHA,6893.025,8693.136,0,0,Recovas_Capacity_Check,4.10578,1.66994,3.19758,0.0,12.08185,6.85641,26.2,11136.016989818694,40937.650688968715,4.105536,0.00021524388748582964,1.66994,0.0,26.2,0.0,4.105213,0.00038724242518327063,1.669958,3.7947333008164536e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004899999999996574,0.0
6,CHA,6893.999,8694.11,0,0,Recovas_Capacity_Check,4.10589,1.66994,3.19802,0.0,12.08363,6.85659,26.2,11139.215009818694,40949.734318968716,4.10567,0.00017392507318757727,1.66994,0.0,26.2,0.0,4.105335,0.00038933708087223736,1.6699490000000001,2.8460500389828923e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.000440000000000218,0.0
6,CHA,6895.014,8695.125,0,0,Recovas_Capacity_Check,4.106,1.67003,3.19851,0.0,12.08564,6.85714,26.2,11142.413519818694,40961.819958968714,4.10578,0.00017392507314857187,1.669958,4.0249224598732435e-05,26.2,0.0,4.1054569999999995,0.0003872424252184656,1.6699579999999998,3.79473330081122e-05,26.2,0.0,0.00011000000000027654,8.999999999992347e-05,0.0,0.0004900000000001015,0.0
6,CHA,6896.025,8696.136,0,0,Recovas_Capacity_Check,4.10611,1.66994,3.19898,0.0,12.08756,6.85696,26.2,11145.612499818693,40973.907518968714,4.1058900000000005,0.00017392507310970689,1.6699579999999998,4.0249224598732435e-05,26.2,0.0,4.105579,0.00038088934863384204,1.6699490000000001,2.8460500389828923e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6897.001,8697.112,0,0,Recovas_Capacity_Check,4.10634,1.67003,3.19941,0.0,12.08935,6.8577,26.2,11148.811909818693,40985.996868968716,4.106024000000001,0.0002152438873458633,1.6699760000000001,4.9295030995134995e-05,26.2,0.0,4.105713,0.0003901581251035898,1.669958,3.79473330081122e-05,26.2,0.0,0.0002300000000001745,8.999999999992347e-05,0.0,0.0004299999999997084,0.0
6,CHA,6898.016,8698.127,0,0,Recovas_Capacity_Check,4.10645,1.67003,3.1999,0.0,12.09136,6.85789,26.2,11152.011809818692,40998.088228968714,4.106158,0.0002331736070468016,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.105847,0.0003901581251226127,1.6699669999999998,4.347413118646141e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.0004900000000001015,0.0
6,CHA,6899.027,8699.138,0,0,Recovas_Capacity_Check,4.10645,1.67003,3.20037,0.0,12.09327,6.85789,26.2,11155.212179818693,41010.18149896871,4.10627,0.00020506079832375657,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.10597,0.0003635015304132577,1.6699760000000001,4.6475801041068476e-05,26.2,0.0,0.0,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6900.003,8700.114,0,0,Recovas_Capacity_Check,4.10667,1.67003,3.2008,0.0,12.09506,6.85826,26.2,11158.412979818693,41022.27655896871,4.106404,0.0002034205766200167,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.106091999999999,0.0003741598386365781,1.6699849999999998,4.743416577109063e-05,26.2,0.0,0.0002200000000005531,0.0,0.0,0.0004300000000001525,0.0
6,CHA,6901.015,8701.126,0,0,Recovas_Capacity_Check,4.10678,1.66994,3.20127,0.0,12.09699,6.85808,26.2,11161.614249818693,41034.37354896871,4.1065380000000005,0.00018074825303610696,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.106214,0.00038026894923298796,1.6699849999999998,4.743416577109063e-05,26.2,0.0,0.00010999999999938836,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6902.109,8702.22,0,0,Recovas_Capacity_Check,4.10689,1.67003,3.20169,0.0,12.09869,6.85863,26.2,11164.815939818693,41046.47223896871,4.106648,0.00019677380659475105,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.106336,0.00038204715588476907,1.6699939999999998,4.647580104085216e-05,26.2,0.0,0.00011000000000027654,8.999999999992347e-05,0.0,0.00042000000000008697,0.0
6,CHA,6903.003,8703.114,0,0,Recovas_Capacity_Check,4.107,1.67003,3.20219,0.0,12.10078,6.85882,26.2,11168.018129818693,41058.57301896871,4.106758,0.00021158906150336204,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.106458,0.0003795553339833219,1.670003,4.347413118603607e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004999999999997229,0.0
6,CHA,6904.016,8704.127,0,0,Recovas_Capacity_Check,4.10711,1.66994,3.20266,0.0,12.10271,6.85863,26.2,11171.220789818693,41070.67572896871,4.10689,0.00017392507274989778,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.106579999999999,0.0003727078486659248,1.670003,4.347413118603607e-05,26.2,0.0,0.00010999999999938836,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6905.187,8705.298,0,0,Recovas_Capacity_Check,4.10723,1.67003,3.20312,0.0,12.10457,6.85919,26.2,11174.423909818694,41082.78029896871,4.107002,0.0001771155863183736,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.106703,0.00036286058912105885,1.670003,4.347413118603607e-05,26.2,0.0,0.00012000000000078614,8.999999999992347e-05,0.0,0.000460000000000349,0.0
6,CHA,6906.006,8706.117,0,0,Recovas_Capacity_Check,4.10734,1.66994,3.20359,0.0,12.1065,6.85901,26.2,11177.627499818693,41094.88679896871,4.107114,0.00017868948179049557,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.106826,0.0003476652707476567,1.670003,4.347413118603607e-05,26.2,0.0,0.00010999999999938836,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6907.017,8707.128,0,0,Recovas_Capacity_Check,4.10745,1.67003,3.20406,0.0,12.10843,6.85956,26.2,11180.831559818693,41106.99522896871,4.107226,0.00017868948175044815,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.106937,0.0003524218218218521,1.670003,4.347413118603607e-05,26.2,0.0,0.00011000000000027654,8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6908.035,8708.146,0,0,Recovas_Capacity_Check,4.10767,1.67003,3.20451,0.0,12.11029,6.85975,26.2,11184.036069818692,41119.10551896871,4.10736,0.0002144759447374489,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.107059,0.0003755130216096887,1.670003,4.347413118603607e-05,26.2,0.0,0.0002199999999996649,0.0,0.0,0.0004499999999998394,0.0
6,CHA,6909.006,8709.117,0,0,Recovas_Capacity_Check,4.10767,1.67003,3.205,0.0,12.1123,6.85993,26.2,11187.241069818692,41131.21781896871,4.107472,0.00019677380632739206,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.107181,0.00035319026422746545,1.670003,4.347413118603607e-05,26.2,0.0,0.0,0.0,0.0,0.0004900000000001015,0.0
6,CHA,6910.018,8710.129,0,0,Recovas_Capacity_Check,4.10789,1.67003,3.20547,0.0,12.11422,6.8603,26.2,11190.446539818693,41143.332038968714,4.107604,0.0002144293143202834,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.107303,0.00036748548948307,1.670003,4.347413118603607e-05,26.2,0.0,0.0002200000000005531,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6911.036,8711.147,0,0,Recovas_Capacity_Check,4.10789,1.66994,3.2059,0.0,12.11601,6.86049,26.2,11193.652439818694,41155.44804896871,4.107714,0.0001840650179307431,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.107414,0.00035951205588417585,1.670003,4.347413118603607e-05,26.2,0.0,0.0,-8.999999999992347e-05,0.0,0.0004300000000001525,0.0
6,CHA,6912.007,8712.118,0,0,Recovas_Capacity_Check,4.10812,1.67003,3.20639,0.0,12.11801,6.86067,26.2,11196.858829818693,41167.56605896871,4.107848000000001,0.00018766973866016746,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.107537,0.0003705566780843775,1.670003,4.347413118603607e-05,26.2,0.0,0.0002300000000001745,8.999999999992347e-05,0.0,0.0004899999999996574,0.0
6,CHA,6913.018,8713.129,0,0,Recovas_Capacity_Check,4.10823,1.66994,3.20686,0.0,12.11994,6.86049,26.2,11200.065689818693,41179.68599896871,4.10796,0.00021931696421935526,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.10766,0.00037659295225274457,1.6699939999999998,4.647580104085216e-05,26.2,0.0,0.00010999999999938836,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6913.996,8714.107,0,0,Recovas_Capacity_Check,4.10834,1.67003,3.20729,0.0,12.12173,6.86105,26.2,11203.272979818694,41191.807728968706,4.1080939999999995,0.00020181657706252185,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.107783,0.0003778609775652905,1.670003,4.347413118603607e-05,26.2,0.0,0.00011000000000027654,8.999999999992347e-05,0.0,0.0004300000000001525,0.0
6,CHA,6915.01,8715.121,0,0,Recovas_Capacity_Check,4.10845,1.66994,3.20776,0.0,12.12366,6.86086,26.2,11206.480739818693,41203.931388968704,4.108206,0.00021524388670319432,1.6699760000000001,4.9295030995134995e-05,26.2,0.0,4.107905000000001,0.0003764232643389538,1.6699940000000002,4.647580104085216e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6915.975,8716.086,0,0,Recovas_Capacity_Check,4.10856,1.67003,3.20814,0.0,12.12521,6.86142,26.2,11209.688879818694,41216.0565989687,4.10834,0.000173925072218244,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.108027,0.0003706166431382052,1.670003,4.347413118603607e-05,26.2,0.0,0.00010999999999938836,8.999999999992347e-05,0.0,0.000380000000000269,0.0
6,CHA,6916.999,8717.11,0,0,Recovas_Capacity_Check,4.10867,1.66994,3.20869,0.0,12.12745,6.86123,26.2,11212.897569818693,41228.1840489687,4.1084499999999995,0.00017392507217815024,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.108149,0.00036022990585639174,1.6699939999999998,4.647580104085216e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.0005499999999996064,0.0
6,CHA,6918.011,8718.122,0,0,Recovas_Capacity_Check,4.10878,1.66994,3.20916,0.0,12.12938,6.86142,26.2,11216.106729818694,41240.3134289687,4.10856,0.00017392507213774048,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.10826,0.0003671814970177312,1.669985,4.743416577109063e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6919.098,8719.209,0,0,Recovas_Capacity_Check,4.10889,1.67003,3.20957,0.0,12.13108,6.86197,26.2,11219.316299818694,41252.4445089687,4.108670000000001,0.00017392507209701476,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.108382000000001,0.0003517196272741723,1.6699849999999998,4.743416577109063e-05,26.2,0.0,0.00010999999999938836,8.999999999992347e-05,0.0,0.00041000000000002146,0.0
6,CHA,6919.796,8719.907,0,0,Recovas_Capacity_Check,4.10912,1.67003,3.21,0.0,12.13286,6.86179,26.2,11222.526299818694,41264.5773689687,4.108804,0.00021524388652568305,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.108504999999999,0.000374855567150051,1.6699849999999998,4.743416577109063e-05,26.2,0.0,0.0002300000000001745,0.0,0.0,0.0004300000000001525,0.0
6,CHA,6920.0,8720.111,0,0,Recovas_Capacity_Check,4.10912,1.66994,3.21008,0.0,12.13317,6.86198,26.2,11225.736379818694,41276.7105389687,4.108916,0.00020181657680228392,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.108628,0.0003517196273126797,1.669985,4.743416577109063e-05,26.2,0.0,0.0,-8.999999999992347e-05,0.0,8.000000000008001e-05,0.0
6,CHA,6921.012,8721.123,0,0,Recovas_Capacity_Check,4.10923,1.66994,3.21055,0.0,12.1351,6.86216,26.2,11228.946929818694,41288.8456389687,4.109028,0.0001859299079166613,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.108739,0.0003487262960868923,1.6699759999999997,4.6475801041068476e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6922.006,8722.117,0,0,Recovas_Capacity_Check,4.10934,1.66994,3.211,0.0,12.13696,6.86272,26.2,11232.157929818693,41300.9825989687,4.10914,0.00016688298488355278,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.10885,0.0003453501067920899,1.6699759999999997,4.6475801041068476e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004499999999998394,0.0
6,CHA,6923.001,8723.112,0,0,Recovas_Capacity_Check,4.10945,1.67003,3.21147,0.0,12.13889,6.8629,26.2,11235.369399818694,41313.1214889687,4.109252000000001,0.00014342221107343476,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.108960999999999,0.000341579707057447,1.6699760000000001,4.6475801041068476e-05,26.2,0.0,0.00010999999999938836,8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6924.013,8724.124,0,0,Recovas_Capacity_Check,4.10956,1.66994,3.21194,0.0,12.14082,6.86272,26.2,11238.581339818693,41325.262308968704,4.10934,0.00017392507184980455,1.669958,4.0249224598732435e-05,26.2,0.0,4.109071999999999,0.0003374018814690588,1.6699760000000001,4.6475801041068476e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6925.136,8725.247,0,0,Recovas_Capacity_Check,4.10967,1.66994,3.21239,0.0,12.14268,6.86291,26.2,11241.793729818693,41337.4049889687,4.109450000000001,0.0001739250718093948,1.6699579999999998,4.0249224598732435e-05,26.2,0.0,4.109183,0.0003328012865022937,1.6699669999999998,4.347413118646141e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.0004500000000002835,0.0
6,CHA,6926.004,8726.115,0,0,Recovas_Capacity_Check,4.10978,1.67003,3.21288,0.0,12.14469,6.86346,26.2,11245.006609818693,41349.5496789687,4.10956,0.00017392507176866906,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.109294,0.0003277601200720156,1.6699759999999997,4.6475801041068476e-05,26.2,0.0,0.00010999999999938836,8.999999999992347e-05,0.0,0.0004900000000001015,0.0
6,CHA,6927.015,8727.126,0,0,Recovas_Capacity_Check,4.10989,1.66994,3.21335,0.0,12.14662,6.86328,26.2,11248.219959818693,41361.6962989687,4.1096699999999995,0.00017392507172794334,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.109405000000001,0.00032225770689764513,1.6699760000000001,4.6475801041068476e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.00046999999999997044,0.0
6,CHA,6928.031,8728.142,0,0,Recovas_Capacity_Check,4.11012,1.67003,3.21378,0.0,12.1484,6.86365,26.2,11251.433739818693,41373.8446989687,4.109804,0.00021524388622720428,1.6699759999999997,4.9295030995134995e-05,26.2,0.0,4.109528,0.00033819131124484603,1.6699759999999997,4.6475801041068476e-05,26.2,0.0,0.0002300000000001745,8.999999999992347e-05,0.0,0.0004299999999997084,0.0
6,CHA,6929.005,8729.116,0,0,Recovas_Capacity_Check,4.11023,1.67003,3.21427,0.0,12.15041,6.8642,26.2,11254.648009818693,41385.9951089687,4.109938,0.00023317360601218318,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.109639,0.00037005859402724497,1.6699759999999997,4.6475801041068476e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.0004900000000001015,0.0
6,CHA,6930.016,8730.127,0,0,Recovas_Capacity_Check,4.11034,1.67003,3.21474,0.0,12.15234,6.86439,26.2,11257.862749818692,41398.1474489687,4.110072,0.0002331736059748908,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.109761,0.0003808893492338821,1.669985,4.743416577109063e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.00046999999999997044,0.0
6,CHA,6931.033,8731.144,0,0,Recovas_Capacity_Check,4.11045,1.67003,3.21518,0.0,12.15413,6.86457,26.2,11261.077929818692,41410.301578968705,4.110206,0.0002152438861056689,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.109883,0.0003872424258431258,1.6699939999999998,4.647580104085216e-05,26.2,0.0,0.00011000000000027654,0.0,0.0,0.000440000000000218,0.0
6,CHA,6932.006,8732.117,0,0,Recovas_Capacity_Check,4.11056,1.66994,3.21567,0.0,12.15614,6.86439,26.2,11264.293599818691,41422.457718968704,4.110339999999999,0.00017392507147754273,1.6700119999999998,4.024922459915757e-05,26.2,0.0,4.110004999999999,0.00038933708152803304,1.6699939999999998,4.647580104085216e-05,26.2,0.0,0.00011000000000027654,-8.999999999992347e-05,0.0,0.0004899999999996574,0.0
6,CHA,6933.017,8733.128,0,0,Recovas_Capacity_Check,4.11067,1.66994,3.21614,0.0,12.15806,6.86458,26.2,11267.509739818692,41434.615778968706,4.11045,0.00017392507143618505,1.6699939999999998,4.929503099524648e-05,26.2,0.0,4.110127,0.00038724242587721787,1.669985,4.743416577109063e-05,26.2,0.0,0.00010999999999938836,0.0,0.0,0.00047000000000041453,0.0
